@relation jAudio
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Compactness Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation10" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation11" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation12" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Partial Based Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Partial Based Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Compactness Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Average0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Average0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Average0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average1" NUMERIC
@ATTRIBUTE "MFCC Overall Average2" NUMERIC
@ATTRIBUTE "MFCC Overall Average3" NUMERIC
@ATTRIBUTE "MFCC Overall Average4" NUMERIC
@ATTRIBUTE "MFCC Overall Average5" NUMERIC
@ATTRIBUTE "MFCC Overall Average6" NUMERIC
@ATTRIBUTE "MFCC Overall Average7" NUMERIC
@ATTRIBUTE "MFCC Overall Average8" NUMERIC
@ATTRIBUTE "MFCC Overall Average9" NUMERIC
@ATTRIBUTE "MFCC Overall Average10" NUMERIC
@ATTRIBUTE "MFCC Overall Average11" NUMERIC
@ATTRIBUTE "MFCC Overall Average12" NUMERIC
@ATTRIBUTE "LPC Overall Average0" NUMERIC
@ATTRIBUTE "LPC Overall Average1" NUMERIC
@ATTRIBUTE "LPC Overall Average2" NUMERIC
@ATTRIBUTE "LPC Overall Average3" NUMERIC
@ATTRIBUTE "LPC Overall Average4" NUMERIC
@ATTRIBUTE "LPC Overall Average5" NUMERIC
@ATTRIBUTE "LPC Overall Average6" NUMERIC
@ATTRIBUTE "LPC Overall Average7" NUMERIC
@ATTRIBUTE "LPC Overall Average8" NUMERIC
@ATTRIBUTE "LPC Overall Average9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE "Partial Based Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Partial Based Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Relative Difference Function Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average5" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average6" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average7" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average8" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average9" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average9" NUMERIC
@DATA
1.948E1,1.565E-1,2.243E-3,4.008E2,2.021E-3,9.621E-2,1.461E-1,4.089E1,2.265E1,5.413E2,8.805E2,2.58E2,5.488E0,3.845E0,1.962E0,2.505E0,1.662E0,1.801E0,1.499E0,1.452E0,1.277E0,1.254E0,1.234E0,1.151E0,2.101E-1,3.075E-1,1.812E-1,1.424E-1,1.223E-1,1.112E-1,1.015E-1,9.575E-2,8.097E-2,0E0,4.423E-1,2.363E1,1.442E3,7.631E4,1.604E7,NaN,NaN,2.674E1,4.297E0,2.472E7,3.085E8,2.556E15,3.19E16,3.982E17,5.288E23,2.873E17,3.585E18,1.028E27,4.297E0,2.481E7,3.095E8,2.576E15,3.214E16,4.009E17,5.35E23,2.894E17,3.61E18,1.039E27,5.031E1,3.222E-1,2.857E-3,1.411E3,3.056E-3,1.508E-1,5.064E-1,1.13E2,2.092E2,8.44E2,2.433E3,-1.708E2,-7.637E0,-5.677E0,9.453E-2,-2.012E0,-5.464E-1,-2.065E0,-1.015E0,-9.827E-1,-5.964E-1,-3.441E-1,-9.234E-2,2.617E-1,-6.709E-1,3.723E-1,2.671E-2,1.046E-1,-9.622E-2,1.299E-1,-6.72E-3,1.146E-1,-2.686E-2,0E0,6.817E-1,7.341E1,3.479E3,2.039E5,4.082E7,NaN,NaN,-1.196E1,6.827E0,9.714E7,1.212E9,-1.005E16,-1.254E17,-1.565E18,2.078E24,1.129E18,1.409E19,4.04E27,6.827E0,9.752E7,1.217E9,-1.013E16,-1.263E17,-1.576E18,2.103E24,1.137E18,1.419E19,4.082E27
4.563E0,4.058E-2,3.665E-5,2.831E2,1.339E-4,5.198E-3,3.26E-2,1.119E1,4.683E1,6.33E-2,2.409E2,3.896E1,5.077E0,4.597E0,4.09E0,2.955E0,2.471E0,2.678E0,2.036E0,1.952E0,1.548E0,1.53E0,1.376E0,1.232E0,3.169E-2,3.229E-1,3.631E-1,2.704E-1,1.921E-1,1.419E-1,1.174E-1,9.758E-2,9.46E-2,0E0,1.48E-2,1.385E1,1.533E3,1.464E5,2.797E7,NaN,NaN,2.766E0,4.324E-2,3.82E4,2.677E5,7.909E12,7.705E13,6.914E14,2.456E21,6.95E14,6.241E15,2.679E24,4.324E-2,3.82E4,2.677E5,7.94E12,7.732E13,6.938E14,2.475E21,6.975E14,6.263E15,2.697E24,1.491E1,7.468E-2,1.07E-5,1.432E3,6.043E-5,2.768E-3,7.59E-1,3.908E1,1.403E2,2.075E-1,8.415E2,-2.319E2,9.263E0,8.189E-1,-2.834E0,-2.928E0,7.38E-1,-9.054E-1,8.499E-1,-1.79E0,-1.933E0,-1.559E-1,7.286E-1,1.499E-2,-9.619E-1,5.381E-1,-1.022E-1,1.667E-1,5.837E-2,1.324E-1,7.374E-2,3.028E-2,5.217E-3,0E0,6.023E-3,3.933E1,2.451E3,2.357E5,4.225E7,NaN,NaN,-7.723E0,6.025E-2,1.035E8,1.292E9,-1.071E16,-1.337E17,-1.668E18,2.218E24,1.204E18,1.502E19,4.309E27,6.025E-2,1.039E8,1.296E9,-1.08E16,-1.347E17,-1.679E18,2.244E24,1.212E18,1.512E19,4.353E27
3.372E1,2.218E-1,1.524E-4,3.39E2,1.896E-4,9.372E-3,1.358E-1,6.162E1,5.727E1,1.89E0,1.327E3,1.452E2,7.611E0,4.399E0,3.51E0,2.745E0,2.356E0,2.163E0,1.871E0,1.713E0,1.561E0,1.46E0,1.381E0,1.286E0,2.933E-1,2.386E-1,1.753E-1,1.432E-1,1.295E-1,1.184E-1,1.059E-1,1.025E-1,9.55E-2,0E0,4.728E-2,2.625E1,1.076E3,9.22E4,1.203E7,NaN,NaN,1.621E1,3.023E-1,1.535E7,1.915E8,1.59E15,1.985E16,2.477E17,3.296E23,1.787E17,2.23E18,6.406E26,3.023E-1,1.541E7,1.922E8,1.603E15,1.999E16,2.494E17,3.335E23,1.8E17,2.245E18,6.472E26,8.118E1,5.277E-1,2.565E-5,1.531E3,1.047E-4,5.681E-3,6.694E-1,1.722E2,1.528E2,1.285E0,3.708E3,-2.207E2,-1.863E1,-1.008E1,-8.997E0,-5.604E0,-3.56E0,-1.814E0,-1.19E0,-1.467E0,-5.98E-1,-3.386E-1,2.483E-1,4.969E-1,-4.235E-1,2.702E-1,-2.836E-2,1.174E-1,4.074E-3,1.55E-1,-4.68E-3,1.271E-1,2.121E-2,0E0,2.559E-2,9.878E1,3.991E3,1.268E5,3.923E7,NaN,NaN,-1.017E1,2.56E-1,1.013E8,1.264E9,-1.05E16,-1.31E17,-1.635E18,2.176E24,1.18E18,1.472E19,4.229E27,2.56E-1,1.017E8,1.269E9,-1.058E16,-1.32E17,-1.646E18,2.202E24,1.188E18,1.482E19,4.272E27
2.071E1,1.418E-1,3.966E-4,2.094E2,3.893E-4,1.673E-2,1.454E-1,3.801E1,4.937E1,4.439E0,8.184E2,5.685E1,9.301E0,5.64E0,2.888E0,2.41E0,2.067E0,1.75E0,1.721E0,1.636E0,1.527E0,1.424E0,1.436E0,1.333E0,1.768E-1,3.705E-1,2.392E-1,1.916E-1,1.4E-1,1.199E-1,1.023E-1,9.854E-2,8.909E-2,0E0,5.669E-2,2.45E1,1.742E3,1.307E5,2.366E7,NaN,NaN,4.935E0,3.634E-1,3.728E3,4.222E4,7.732E11,9.196E12,1.093E14,2.405E20,8.293E13,9.859E14,4.246E23,3.634E-1,3.728E3,4.222E4,7.762E11,9.23E12,1.097E14,2.424E20,8.323E13,9.892E14,4.274E23,1.817E1,1.138E-1,6.6E-5,1.526E3,3.22E-4,1.334E-2,6.775E-1,4.948E1,1.697E2,5.652E0,1.065E3,-1.762E2,8.52E0,-7.919E-1,8.986E-1,-4.105E-1,-1.772E-1,-2.429E-1,4.157E-1,-5.056E-1,-2.035E-1,-4.577E-1,-5.444E-2,3.985E-1,-9.119E-1,3.87E-1,-1.434E-1,8.811E-2,-6.557E-2,6.233E-2,-2.42E-2,4.986E-2,-2.108E-2,0E0,3.588E-2,4.57E1,2.798E3,2.081E5,3.962E7,NaN,NaN,-7.342E0,3.599E-1,1.037E8,1.295E9,-1.075E16,-1.342E17,-1.676E18,2.23E24,1.209E18,1.509E19,4.339E27,3.599E-1,1.041E8,1.299E9,-1.084E16,-1.352E17,-1.687E18,2.256E24,1.218E18,1.519E19,4.384E27
3.027E1,2.162E-1,5.854E-5,1.762E2,2.661E-4,1.011E-2,1.035E-1,5.839E1,5.676E1,2.156E0,1.257E3,2.89E1,6.914E0,3.548E0,2.856E0,2.201E0,1.858E0,1.683E0,1.534E0,1.497E0,1.436E0,1.335E0,1.258E0,1.182E0,2.348E-1,2.765E-1,1.986E-1,1.826E-1,1.432E-1,1.259E-1,1.249E-1,9.714E-2,1.011E-1,0E0,1.753E-2,2.267E1,1.157E3,1.286E5,1.706E7,NaN,NaN,2.926E0,1.423E-1,1.978E6,2.471E7,2.059E14,2.574E15,3.218E16,4.296E22,2.318E16,2.898E17,8.404E25,1.423E-1,1.986E6,2.48E7,2.076E14,2.593E15,3.24E16,4.346E22,2.335E16,2.917E17,8.489E25,2.884E1,1.944E-1,6.867E-6,1.578E3,8.69E-5,3.606E-3,6.818E-1,8.237E1,1.603E2,7.247E-1,1.774E3,-2.088E2,-1.23E0,6.305E0,2.133E0,1.801E0,7.204E-1,4.398E-1,4.785E-1,-1.369E-1,-1.32E-1,-3.804E-2,1.594E-1,4.849E-1,-8.047E-1,7.825E-2,-3.337E-1,-1.103E-2,-1.449E-1,-1.886E-3,-9.06E-2,4.309E-2,-6.418E-2,0E0,8.785E-3,7.167E1,4.415E3,2.241E5,5.422E7,NaN,NaN,-8.193E0,8.786E-2,1.038E8,1.296E9,-1.078E16,-1.346E17,-1.681E18,2.239E24,1.212E18,1.513E19,4.359E27,8.786E-2,1.042E8,1.301E9,-1.086E16,-1.356E17,-1.692E18,2.265E24,1.221E18,1.524E19,4.404E27
1.74E1,1.053E-1,2.417E-5,1.867E2,1.061E-4,4.029E-3,9.689E-2,3.576E1,4.787E1,3.429E-1,7.7E2,3.065E1,6.7E0,3.884E0,2.997E0,2.438E0,2.171E0,1.849E0,1.919E0,1.64E0,1.645E0,1.506E0,1.388E0,1.349E0,1.265E-1,1.927E-1,2.531E-1,1.34E-1,1.303E-1,1.105E-1,1.047E-1,9.34E-2,9.262E-2,0E0,8.491E-3,1.859E1,8.74E2,7.719E4,1.306E7,NaN,NaN,3.324E0,6.15E-2,2.541E6,3.171E7,2.652E14,3.307E15,4.126E16,5.543E22,2.978E16,3.715E17,1.075E26,6.15E-2,2.55E6,3.181E7,2.672E14,3.332E15,4.154E16,5.608E22,3E16,3.74E17,1.086E26,1.251E1,7.871E-2,2.667E-6,1.546E3,1.202E-4,4.748E-3,6.145E-1,3.292E1,1.831E2,6.362E-1,7.09E2,-1.925E2,1.024E1,9.665E-1,1.558E0,1.334E0,-2.395E-2,-3.898E-2,3.904E-1,-1.121E0,-4.386E-1,-5.184E-1,6.791E-2,6.484E-3,-9.488E-1,5.45E-1,-2.747E-2,3.89E-2,-1.364E-2,1.677E-2,-7.997E-2,9.255E-3,-7.421E-3,0E0,1.021E-2,3.317E1,1.987E3,2.022E5,3.644E7,NaN,NaN,-7.673E0,1.022E-1,1.041E8,1.3E9,-1.084E16,-1.354E17,-1.69E18,2.258E24,1.219E18,1.522E19,4.395E27,1.022E-1,1.045E8,1.304E9,-1.093E16,-1.363E17,-1.702E18,2.285E24,1.228E18,1.532E19,4.44E27
2.829E1,2.071E-1,1.543E-4,2.542E2,3.492E-4,1.081E-2,5.196E-2,5.877E1,2.773E1,4.973E0,1.266E3,9.246E1,8.38E0,4.285E0,2.87E0,2.602E0,2.184E0,1.969E0,2.023E0,1.653E0,1.507E0,1.433E0,1.38E0,1.393E0,2.357E-1,2.303E-1,2.421E-1,1.51E-1,1.905E-1,1.306E-1,1.399E-1,9.339E-2,1.125E-1,0E0,3.354E-2,3.483E1,1.487E3,1.534E5,1.793E7,NaN,NaN,1.025E1,2.655E-1,9.266E6,1.156E8,9.681E14,1.208E16,1.507E17,2.023E23,1.088E17,1.357E18,3.93E26,2.655E-1,9.302E6,1.16E8,9.756E14,1.217E16,1.517E17,2.047E23,1.095E17,1.366E18,3.97E26,1.485E1,1.077E-1,5.466E-5,1.552E3,4.285E-4,1.461E-2,5.844E-1,3.778E1,1.926E2,6.349E0,8.135E2,-2.03E2,-2.269E0,8.029E0,1.618E0,1.516E0,-4.669E-1,4.145E-3,4.151E-1,-3.379E-1,-3.851E-1,-7.687E-1,8.378E-2,4.485E-1,-8.762E-1,2.771E-2,-3.081E-1,-3.224E-2,-1.303E-1,1.533E-2,-7.351E-2,8.279E-3,-5.846E-2,0E0,2.902E-2,4.965E1,3.402E3,2.241E5,5.007E7,NaN,NaN,-6.623E0,2.902E-1,1.036E8,1.293E9,-1.083E16,-1.351E17,-1.686E18,2.262E24,1.216E18,1.518E19,4.394E27,2.902E-1,1.04E8,1.297E9,-1.091E16,-1.361E17,-1.697E18,2.289E24,1.225E18,1.528E19,4.439E27
2.429E1,1.672E-1,1.783E-3,1.844E2,2.088E-3,7.872E-2,1.111E-1,5.161E1,5.326E1,1.077E2,1.111E3,3.085E1,7.914E0,5.191E0,4.599E0,2.836E0,3.204E0,2.277E0,2.327E0,2.085E0,1.848E0,2.012E0,1.896E0,1.894E0,2.128E-1,4.047E-1,2.839E-1,3.23E-1,2.243E-1,1.833E-1,2.577E-1,1.626E-1,1.444E-1,0E0,1.316E-1,2.741E1,1.908E3,1.484E5,2.159E7,NaN,NaN,2.401E0,1.063E0,7.169E4,7.614E5,1.502E13,1.734E14,1.989E15,4.719E21,1.561E15,1.791E16,7.796E24,1.063E0,7.169E4,7.614E5,1.508E13,1.74E14,1.996E15,4.756E21,1.567E15,1.797E16,7.849E24,2.697E1,1.588E-1,7.216E-4,1.66E3,1.445E-3,5.608E-2,6.346E-1,6.498E1,1.668E2,1.127E2,1.399E3,-1.647E2,1.556E1,-1.169E1,-7.048E-1,-1.315E0,-6.753E0,1.485E0,-2.231E0,-6.891E-1,-3.534E-1,-4.61E-1,-1.283E0,1.793E0,-8.805E-1,4.354E-1,-1.77E-2,2.598E-1,-5.781E-2,-2.194E-2,-1.274E-1,1.435E-1,1.303E-1,0E0,1.008E-1,4.923E1,2.892E3,2.127E5,3.975E7,NaN,NaN,-5.995E0,1.009E0,1.047E8,1.306E9,-1.097E16,-1.368E17,-1.707E18,2.298E24,1.232E18,1.536E19,4.459E27,1.009E0,1.051E8,1.311E9,-1.106E16,-1.378E17,-1.718E18,2.325E24,1.241E18,1.547E19,4.504E27
3.772E1,2.425E-1,8.1E-5,2.045E2,1.011E-4,4.995E-3,1.03E-1,6.408E1,5.185E1,4.279E-1,1.38E3,1.807E1,5.604E0,3.214E0,2.573E0,2.205E0,2.034E0,1.802E0,1.628E0,1.514E0,1.418E0,1.342E0,1.245E0,1.195E0,3.029E-1,2.687E-1,1.675E-1,1.614E-1,1.263E-1,1.157E-1,1.187E-1,1.064E-1,1.107E-1,0E0,2.39E-2,1.958E1,8.695E2,1.285E5,1.436E7,NaN,NaN,1.78E0,1.592E-1,5.844E4,1.21E6,1.227E13,2.035E14,3.168E15,3.863E21,1.83E15,2.85E16,1.245E25,1.592E-1,5.844E4,1.21E6,1.232E13,2.042E14,3.179E15,3.893E21,1.837E15,2.86E16,1.253E25,5.026E1,3.511E-1,5.867E-6,1.574E3,5.396E-5,2.681E-3,6.969E-1,1.249E2,1.663E2,2.549E-1,2.689E3,-2.021E2,-4.79E0,7.802E0,2.135E0,1.156E0,5.207E-2,7.077E-2,-9.442E-2,-3.561E-1,-2.866E-1,-5.865E-1,1.326E-1,4.937E-1,-6.295E-1,1.032E-1,-3.459E-1,-5.013E-2,-2.234E-1,-2.685E-2,-1.515E-1,1.976E-2,-1.001E-1,0E0,1.144E-2,8.971E1,4.642E3,1.405E5,4.986E7,NaN,NaN,-8.187E0,1.144E-1,1.05E8,1.31E9,-1.102E16,-1.375E17,-1.715E18,2.313E24,1.238E18,1.544E19,4.493E27,1.144E-1,1.054E8,1.314E9,-1.11E16,-1.385E17,-1.727E18,2.34E24,1.247E18,1.555E19,4.538E27
3.229E1,2.425E-1,2.567E-4,2.361E2,6.443E-4,2.628E-2,1.001E-1,6.215E1,6.61E1,1.18E1,1.338E3,9.869E1,7.537E0,3.922E0,3.156E0,2.332E0,2.119E0,1.96E0,1.95E0,1.672E0,1.607E0,1.639E0,1.276E0,1.211E0,2.607E-1,2.833E-1,2.495E-1,1.666E-1,1.359E-1,1.3E-1,1.08E-1,1.02E-1,1.096E-1,0E0,8.6E-2,2.654E1,1.125E3,1.271E5,1.392E7,NaN,NaN,1.059E1,6.877E-1,9.771E6,1.22E8,1.027E15,1.283E16,1.602E17,2.16E23,1.155E17,1.442E18,4.206E26,6.877E-1,9.809E6,1.224E8,1.035E15,1.292E16,1.613E17,2.185E23,1.163E17,1.452E18,4.249E26,3.547E1,2.634E-1,8.778E-5,1.527E3,5.111E-4,2.161E-2,6.513E-1,9.08E1,1.574E2,1.419E1,1.955E3,-1.667E2,-7.969E-1,2.965E0,2.455E0,2.137E-1,-2.64E-1,-1.664E-1,2.473E-1,-3.354E-1,-6.519E-1,-6.979E-1,-3.88E-2,2.126E-1,-7.541E-1,1.12E-1,-1.457E-1,5.481E-2,-1.751E-1,4.149E-2,-1.139E-1,1.014E-2,-5.781E-2,0E0,6.993E-2,7.347E1,4.409E3,2.332E5,5.568E7,NaN,NaN,-7.328E0,6.995E-1,1.042E8,1.301E9,-1.096E16,-1.368E17,-1.709E18,2.304E24,1.232E18,1.538E19,4.486E27,6.995E-1,1.046E8,1.306E9,-1.104E16,-1.378E17,-1.72E18,2.331E24,1.241E18,1.549E19,4.531E27
1.893E1,1.367E-1,2.236E-4,1.824E2,8.087E-4,3.079E-2,9.383E-2,4.037E1,5.991E1,1.577E1,8.694E2,3.607E1,6.651E0,3.748E0,3.113E0,2.207E0,2.582E0,2.058E0,2.021E0,2.229E0,1.686E0,1.792E0,1.5E0,1.411E0,1.4E-1,3.441E-1,2.086E-1,1.595E-1,1.474E-1,1.263E-1,1.273E-1,1.038E-1,1.054E-1,0E0,6.643E-2,2.525E1,1.717E3,1.412E5,2.42E7,NaN,NaN,2.154E0,5.756E-1,3.825E4,3.478E5,8.052E12,8.688E13,9.144E14,2.543E21,7.819E14,8.229E15,3.606E24,5.756E-1,3.825E4,3.478E5,8.083E12,8.719E13,9.175E14,2.562E21,7.847E14,8.257E15,3.63E24,9.051E0,5.688E-2,7.297E-5,1.542E3,5.801E-4,2.171E-2,6.268E-1,2.783E1,1.749E2,1.522E1,5.992E2,-1.861E2,6.137E0,6.041E0,2.013E0,-1.038E-1,-8.556E-1,-1.08E0,-8.097E-1,-1.349E0,-3.394E-1,1.818E-1,1.124E0,7.477E-1,-9.473E-1,4.804E-2,-1.006E-1,3.718E-2,-4.491E-2,9.613E-2,-4.272E-2,4.493E-2,-4.747E-4,0E0,4.236E-2,4.148E1,3.559E3,3.32E5,6.469E7,NaN,NaN,-6.123E0,4.237E-1,1.053E8,1.315E9,-1.108E16,-1.384E17,-1.728E18,2.333E24,1.246E18,1.556E19,4.544E27,4.237E-1,1.057E8,1.319E9,-1.117E16,-1.394E17,-1.74E18,2.36E24,1.255E18,1.567E19,4.59E27
2.59E1,1.589E-1,6.463E-5,2.215E2,2.908E-4,1.121E-2,8.406E-2,5.23E1,5.792E1,1.851E0,1.126E3,7.766E1,7.905E0,6.826E0,4.17E0,3.819E0,2.827E0,2.526E0,2.849E0,2.469E0,2.542E0,2.231E0,2.213E0,2.01E0,2.056E-1,3.275E-1,2.574E-1,2.13E-1,1.898E-1,1.603E-1,1.476E-1,1.283E-1,1.298E-1,0E0,3E-2,2.473E1,1.105E3,1.13E5,1.774E7,NaN,NaN,8.196E0,2.43E-1,7.137E6,8.911E7,7.522E14,9.392E15,1.173E17,1.585E23,8.456E16,1.056E18,3.086E26,2.43E-1,7.164E6,8.941E7,7.58E14,9.459E15,1.181E17,1.604E23,8.517E16,1.063E18,3.118E26,3.211E1,1.737E-1,1.568E-5,1.592E3,2.371E-4,9.592E-3,6.206E-1,7.17E1,1.754E2,2.586E0,1.544E3,-1.887E2,-5.298E-1,-3.23E0,-6.349E-1,1.219E0,1.024E0,-7.469E-1,-1.822E0,-1.931E0,-1.504E-1,3.999E-1,-5.899E-1,-7.976E-2,-8.454E-1,4.732E-1,3.098E-2,1.851E-1,-3.705E-2,9.441E-2,-9.01E-3,8.975E-2,-7.259E-3,0E0,2.464E-2,5.815E1,3.152E3,2.5E5,4.635E7,NaN,NaN,-7.896E0,2.465E-1,1.049E8,1.31E9,-1.106E16,-1.38E17,-1.724E18,2.33E24,1.243E18,1.552E19,4.536E27,2.465E-1,1.053E8,1.314E9,-1.114E16,-1.39E17,-1.735E18,2.357E24,1.252E18,1.562E19,4.582E27
