@relation jAudio
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Compactness Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation10" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation11" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation12" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Partial Based Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Partial Based Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Compactness Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Average0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Average0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Average0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average1" NUMERIC
@ATTRIBUTE "MFCC Overall Average2" NUMERIC
@ATTRIBUTE "MFCC Overall Average3" NUMERIC
@ATTRIBUTE "MFCC Overall Average4" NUMERIC
@ATTRIBUTE "MFCC Overall Average5" NUMERIC
@ATTRIBUTE "MFCC Overall Average6" NUMERIC
@ATTRIBUTE "MFCC Overall Average7" NUMERIC
@ATTRIBUTE "MFCC Overall Average8" NUMERIC
@ATTRIBUTE "MFCC Overall Average9" NUMERIC
@ATTRIBUTE "MFCC Overall Average10" NUMERIC
@ATTRIBUTE "MFCC Overall Average11" NUMERIC
@ATTRIBUTE "MFCC Overall Average12" NUMERIC
@ATTRIBUTE "LPC Overall Average0" NUMERIC
@ATTRIBUTE "LPC Overall Average1" NUMERIC
@ATTRIBUTE "LPC Overall Average2" NUMERIC
@ATTRIBUTE "LPC Overall Average3" NUMERIC
@ATTRIBUTE "LPC Overall Average4" NUMERIC
@ATTRIBUTE "LPC Overall Average5" NUMERIC
@ATTRIBUTE "LPC Overall Average6" NUMERIC
@ATTRIBUTE "LPC Overall Average7" NUMERIC
@ATTRIBUTE "LPC Overall Average8" NUMERIC
@ATTRIBUTE "LPC Overall Average9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE "Partial Based Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Partial Based Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Relative Difference Function Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average5" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average6" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average7" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average8" NUMERIC
@ATTRIBUTE "Area Method of Moments Overall Average9" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average0" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average1" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average2" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average3" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average4" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average5" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average6" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average7" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average8" NUMERIC
@ATTRIBUTE "Area Method of Moments of MFCCs Overall Average9" NUMERIC
@DATA
1.498E1,1.491E-1,2.676E-3,1.802E2,1.659E-3,6.325E-2,5.55E-2,3.522E1,2.511E1,1.58E2,7.585E2,2.478E1,4.391E0,3.19E0,2.739E0,2.669E0,2.409E0,1.831E0,1.955E0,1.74E0,1.712E0,1.629E0,1.679E0,1.616E0,1.126E-1,2.178E-1,1.711E-1,1.494E-1,1.941E-1,1.822E-1,2.007E-1,1.977E-1,1.741E-1,0E0,2.067E-1,1.522E1,7.122E2,3.816E4,4.558E6,NaN,NaN,2.31E0,1.214E0,4.362E3,4.974E4,5.302E11,5.621E12,5.925E13,9.665E19,5.061E13,5.336E14,1.059E23,1.059E2,4.359E3,2.617E2,5.324E11,1.799E10,2.416E8,9.756E19,1.621E11,2.182E9,3.345E14,2.312E1,1.708E-1,2.263E-3,1.672E3,3.797E-3,1.543E-1,4.889E-1,6.497E1,1.887E2,7.017E2,1.399E3,-9.752E1,4.3E0,2.605E0,-1.708E0,-4.149E-1,-1.479E-1,5.306E-1,6.381E-1,-1.133E0,-2.925E-1,-9.351E-1,-9.913E-1,-2.625E-1,-8.876E-1,3.932E-1,-4.306E-1,3.264E-1,-2.243E-1,2.947E-1,-1.437E-1,1.42E-1,-1.174E-2,0E0,4.607E-1,4.831E1,2.321E3,1.082E5,1.679E7,NaN,NaN,-4.205E0,4.619E0,6.077E7,5.957E8,-3.693E15,-3.62E16,-3.548E17,4.489E23,3.266E17,3.202E18,4.227E26,-9.467E2,6.108E7,4.616E5,-3.73E15,-2.819E13,-2.13E11,4.557E23,2.554E14,1.93E12,1.967E17
1.918E1,1.254E-1,2.045E-3,2.062E2,1.676E-3,6.239E-2,7.875E-2,4.15E1,5.184E1,1.214E2,8.937E2,5.237E1,8.522E0,5.834E0,4.475E0,3.476E0,3.088E0,2.547E0,2.477E0,2.244E0,1.93E0,2.174E0,1.872E0,1.687E0,1.555E-1,2.671E-1,3.082E-1,1.99E-1,1.613E-1,1.486E-1,1.421E-1,1.259E-1,1.165E-1,0E0,1.393E-1,2.193E1,1.237E3,9.745E4,1.691E7,NaN,NaN,5.085E0,1.197E0,2.371E6,2.323E7,1.443E14,1.414E15,1.385E16,1.757E22,1.276E16,1.25E17,1.652E25,4.945E2,3.417E4,2.383E2,4.178E12,2.744E10,2.202E8,7.664E20,2.479E11,1.988E9,3.054E14,1.635E1,1.051E-1,5.695E-4,1.603E3,1.41E-3,5.473E-2,6.069E-1,4.062E1,1.738E2,9.196E1,8.747E2,-1.456E2,1.073E1,-4.714E-1,1.111E0,-3.868E-1,-1.713E0,-9.046E-1,4.766E-2,2.01E-1,-3.551E-1,-6.122E-1,-4.962E-1,8.684E-1,-9.328E-1,6.165E-1,-9.402E-2,2.728E-2,-2.124E-2,3.973E-2,-7.103E-2,4.906E-2,6.132E-3,0E0,1.207E-1,3.433E1,1.762E3,1.503E5,2.792E7,NaN,NaN,-5.564E0,1.207E0,6.075E7,5.953E8,-3.696E15,-3.621E16,-3.549E17,4.497E23,3.268E17,3.202E18,4.231E26,-1.375E3,6.114E7,4.621E5,-3.738E15,-2.825E13,-2.135E11,4.572E23,2.56E14,1.935E12,1.973E17
2.179E1,1.324E-1,2.715E-3,2.419E2,2.281E-3,8.671E-2,5.708E-2,4.421E1,5.338E1,9.735E1,9.52E2,8.095E1,1.318E1,8.4E0,8.712E0,5.871E0,5.225E0,3.864E0,3.865E0,3.489E0,2.767E0,2.828E0,2.631E0,2.461E0,1.667E-1,2.333E-1,3.472E-1,2.86E-1,2.782E-1,2.045E-1,1.745E-1,1.633E-1,1.539E-1,0E0,1.634E-1,2.096E1,8.889E2,8.063E4,1.526E7,NaN,NaN,5.741E0,1.231E0,7.998E5,7.836E6,4.872E13,4.773E14,4.676E15,5.937E21,4.307E15,4.22E16,5.582E24,6.734E2,7.534E3,8.543E1,9.224E11,8.567E9,7.904E7,1.694E20,7.622E10,7.056E8,1.097E14,2.146E1,1.285E-1,1.066E-3,1.654E3,1.996E-3,7.802E-2,6.208E-1,4.881E1,1.37E2,1.724E2,1.051E3,-1.577E2,6.763E0,2.135E0,2.808E0,-2.306E0,-3.134E0,-3.019E0,6.031E-1,6.516E-1,4.823E-1,-9.66E-1,-7.749E-1,1.691E0,-9.086E-1,6.711E-1,-3.067E-1,2.258E-1,-4.101E-2,1.605E-2,1.139E-2,-1.38E-2,2.084E-3,0E0,1.536E-1,3.508E1,1.141E3,5.863E4,9.513E6,NaN,NaN,-5.148E0,1.538E0,6.09E7,5.966E8,-3.709E15,-3.634E16,-3.56E17,4.519E23,3.279E17,3.213E18,4.249E26,-1.523E3,6.121E7,4.626E5,-3.747E15,-2.832E13,-2.14E11,4.588E23,2.566E14,1.939E12,1.98E17
2.144E1,1.358E-1,1.409E-3,1.709E2,1.636E-3,6.247E-2,9.274E-2,4.247E1,2.823E1,1.673E2,9.146E2,3.747E1,8.952E0,5.225E0,3.502E0,2.679E0,2.207E0,2.254E0,2.149E0,1.898E0,1.628E0,1.667E0,1.558E0,1.483E0,1.867E-1,3.367E-1,2.724E-1,1.868E-1,1.753E-1,1.532E-1,1.347E-1,1.232E-1,1E-1,0E0,1.572E-1,2.487E1,1.674E3,1.722E5,2.981E7,NaN,NaN,2.578E0,1.413E0,1.31E4,9.115E4,1.597E12,1.336E13,1.088E14,2.921E20,1.204E14,9.801E14,1.949E23,3.009E2,1.309E4,3.472E2,1.604E12,2.704E10,3.216E8,2.947E20,2.45E11,2.914E9,4.468E14,1.166E1,7.241E-2,5.497E-4,1.658E3,1.916E-3,7.381E-2,5.798E-1,2.906E1,2.048E2,2.005E2,6.257E2,-1.459E2,1.782E1,9.493E-1,3.798E-1,-7.086E-1,7.016E-2,-1.73E0,6.565E-1,-1.127E0,-3.537E-1,-5.553E-1,-2.934E-1,-1.135E-1,-9.515E-1,4.825E-1,1.417E-1,8.479E-2,-3.147E-2,8.648E-2,4.071E-3,-1.607E-2,-1.183E-2,0E0,1.558E-1,2.865E1,1.896E3,1.927E5,3.934E7,NaN,NaN,-5.682E0,1.559E0,6.095E7,5.97E8,-3.714E15,-3.639E16,-3.564E17,4.528E23,3.283E17,3.216E18,4.256E26,-1.305E3,6.125E7,4.631E5,-3.752E15,-2.837E13,-2.145E11,4.596E23,2.57E14,1.943E12,1.986E17
2.585E1,1.636E-1,7.061E-4,2.089E2,1.174E-3,4.53E-2,8.329E-2,5.162E1,4.636E1,8.096E1,1.112E3,2.641E1,8.806E0,7.092E0,4.45E0,3.603E0,3.242E0,2.313E0,2.327E0,2.183E0,2.428E0,2.172E0,2.182E0,1.897E0,2.149E-1,2.573E-1,2.402E-1,1.777E-1,1.833E-1,1.45E-1,1.466E-1,1.219E-1,1.207E-1,0E0,1.222E-1,2.43E1,1.139E3,9.618E4,1.448E7,3.206E0,NaN,1.53E0,1.064E0,1.688E4,2.12E5,2.059E12,2.302E13,2.534E14,3.768E20,2.075E14,2.285E15,4.541E23,1.74E2,1.685E4,7.439E2,2.065E12,5.322E10,6.913E8,3.798E20,4.798E11,6.245E9,9.635E14,3.083E1,1.866E-1,4.502E-4,1.611E3,1.504E-3,6.191E-2,5.569E-1,7.015E1,1.79E2,1.148E2,1.51E3,-1.303E2,9.721E-1,-3.078E0,-1.034E0,-1.778E0,-4.035E-2,-2.502E-1,-1.072E-1,-1.283E-1,-5.248E-1,-1.836E-1,-2.162E-1,2.055E-1,-8.574E-1,5.324E-1,-1.268E-1,1.441E-1,-5.045E-2,1.125E-1,1.498E-2,1.005E-1,-8.322E-3,0E0,1.719E-1,5.594E1,2.756E3,1.99E5,3.725E7,3.009E0,NaN,-5.199E0,1.72E0,6.1E7,5.975E8,-3.721E15,-3.645E16,-3.57E17,4.539E23,3.289E17,3.221E18,4.266E26,-1.364E3,6.13E7,4.644E5,-3.758E15,-2.847E13,-2.157E11,4.607E23,2.579E14,1.954E12,2.003E17
3.024E1,1.897E-1,8.702E-4,1.864E2,1.006E-3,3.813E-2,6.019E-2,5.88E1,4.45E1,3.265E1,1.266E3,4.392E1,7.458E0,7.428E0,4.651E0,4.575E0,3.729E0,3.708E0,2.98E0,3.002E0,2.575E0,2.737E0,2.453E0,2.597E0,2.685E-1,3.816E-1,2.986E-1,2.232E-1,1.976E-1,1.556E-1,1.476E-1,1.39E-1,1.426E-1,0E0,8.687E-2,2.906E1,1.692E3,1.443E5,2.154E7,NaN,NaN,3.742E0,6.641E-1,6.512E5,6.382E6,3.984E13,3.906E14,3.829E15,4.881E21,3.524E15,3.455E16,4.604E24,3.474E2,2.288E4,2.306E3,2.808E12,1.523E11,2.168E9,5.169E20,1.373E12,1.959E10,3.057E15,2.97E1,1.835E-1,3.372E-4,1.626E3,1.03E-3,4.128E-2,6.001E-1,6.836E1,1.626E2,4.958E1,1.472E3,-1.482E2,4.219E0,-3.473E0,3.112E-1,-3.907E0,-4.647E-1,-2.427E0,-2.41E-1,-2.303E0,-5.428E-1,-1.044E0,-9.267E-2,-4.526E-1,-8.555E-1,5.314E-1,-1.504E-1,1.129E-2,-2.383E-2,1.182E-1,-4.043E-2,6.248E-2,1.93E-2,0E0,9.756E-2,5.384E1,2.76E3,1.876E5,4.079E7,NaN,NaN,-5.482E0,9.76E-1,6.106E7,5.983E8,-3.729E15,-3.653E16,-3.58E17,4.554E23,3.297E17,3.23E18,4.284E26,-1.585E3,6.137E7,4.7E5,-3.766E15,-2.884E13,-2.209E11,4.623E23,2.613E14,2.001E12,2.077E17
1.051E1,7.378E-2,1.767E-3,2.217E2,8.8E-4,3.224E-2,1.051E-1,2.415E1,5.331E1,2.244E1,5.201E2,3.403E1,6.489E0,5.258E0,3.812E0,3.799E0,3.022E0,2.955E0,2.895E0,2.246E0,2.04E0,2.284E0,1.904E0,1.805E0,6.469E-2,2.596E-1,2.721E-1,1.552E-1,1.487E-1,1.453E-1,1.271E-1,1.187E-1,1.053E-1,0E0,6.667E-2,1.501E1,1.042E3,8.079E4,1.474E7,NaN,NaN,2.606E0,5.56E-1,1.065E4,7.139E4,1.302E12,1.073E13,8.551E13,2.388E20,9.674E13,7.707E14,1.536E23,2.08E2,1.064E4,4.416E2,1.308E12,3.194E10,4.194E8,2.41E20,2.874E11,3.784E9,5.974E14,1E1,6.484E-2,1.57E-4,1.675E3,7.574E-4,2.776E-2,5.898E-1,2.941E1,1.828E2,2.389E1,6.333E2,-1.613E2,9.078E0,3.356E-1,1.825E-2,-1.852E0,-4.073E-1,-1.613E0,-3.693E-1,-1.053E0,-9.315E-2,-8.967E-1,1.215E-1,1.773E-1,-9.675E-1,5.29E-1,-1.358E-1,1.084E-1,-4.125E-3,1.231E-1,-5.636E-3,-6.838E-3,-9.822E-3,0E0,5.846E-2,2.949E1,1.699E3,1.56E5,2.588E7,NaN,NaN,-6.46E0,5.843E-1,6.113E7,5.989E8,-3.736E15,-3.661E16,-3.587E17,4.568E23,3.303E17,3.237E18,4.297E26,-1.575E3,6.143E7,4.748E5,-3.774E15,-2.916E13,-2.254E11,4.636E23,2.642E14,2.042E12,2.14E17
2.271E1,1.386E-1,1.294E-3,1.926E2,1.487E-3,5.717E-2,7.094E-2,4.597E1,5.717E1,4.791E1,9.898E2,3.91E1,7.505E0,6.518E0,4.802E0,4.129E0,3.608E0,2.888E0,2.943E0,2.515E0,2.123E0,2.139E0,2.166E0,1.901E0,1.894E-1,3.062E-1,2.486E-1,2.03E-1,1.624E-1,1.46E-1,1.544E-1,1.313E-1,1.35E-1,0E0,1.273E-1,2.298E1,1.392E3,1.141E5,1.877E7,NaN,NaN,2.998E0,9.707E-1,1.185E4,1.201E5,1.45E12,1.445E13,1.439E14,2.66E20,1.305E14,1.301E15,2.588E23,2.846E2,1.177E4,7.538E2,1.447E12,5.193E10,7.19E8,2.668E20,4.675E11,6.491E9,1.029E15,2.624E1,1.627E-1,5.609E-4,1.721E3,1.277E-3,5.098E-2,6.373E-1,6.348E1,1.46E2,7.733E1,1.367E3,-1.474E2,6.237E0,-2.403E0,2.58E0,-1.517E0,-2.449E0,-1.341E0,-1.69E0,-1.013E0,-2.171E-1,-3.303E-1,-4.764E-1,7.309E-1,-8.864E-1,5.731E-1,-1.33E-1,-9.797E-3,-1.21E-1,5.78E-2,-2.387E-2,7.389E-2,-1.163E-2,0E0,1.183E-1,4.783E1,2.426E3,1.906E5,3.595E7,NaN,NaN,-5.54E0,1.184E0,6.116E7,5.993E8,-3.741E15,-3.665E16,-3.591E17,4.576E23,3.307E17,3.24E18,4.304E26,-1.488E3,6.147E7,4.769E5,-3.778E15,-2.931E13,-2.274E11,4.645E23,2.655E14,2.06E12,2.169E17
2.928E1,1.984E-1,1.255E-3,2.64E2,1.434E-3,5.425E-2,7.389E-2,6.018E1,4.676E1,5.858E1,1.296E3,1.355E2,8.254E0,5.796E0,3.859E0,3.764E0,3.005E0,2.678E0,2.737E0,2.298E0,2.073E0,2.163E0,1.886E0,1.829E0,2.643E-1,3.329E-1,2.73E-1,2.034E-1,1.671E-1,1.307E-1,1.299E-1,1.2E-1,1.214E-1,0E0,1.157E-1,3.021E1,1.6E3,1.214E5,1.988E7,NaN,NaN,1.447E1,9.489E-1,7.491E6,7.34E7,4.585E14,4.492E15,4.402E16,5.612E22,4.054E16,3.972E17,5.279E25,1.293E3,9.308E3,4.226E2,1.145E12,3.007E10,4.046E8,2.113E20,2.713E11,3.656E9,5.809E14,2.767E1,1.868E-1,4.087E-4,1.565E3,1.154E-3,4.617E-2,6.136E-1,6.838E1,1.782E2,6.985E1,1.472E3,-1.668E2,4.29E0,1.591E0,8.653E-1,-1.209E0,-1.383E0,-1.369E0,-4.547E-1,-9.435E-1,-5.089E-1,-8.133E-1,1.107E-1,5.472E-1,-8.346E-1,3.757E-1,-1.604E-1,1.019E-1,-8.736E-2,7.084E-2,-1.792E-2,5.667E-2,-1.458E-2,0E0,1.056E-1,5.453E1,3.001E3,1.902E5,3.989E7,NaN,NaN,-7.533E0,1.057E0,6.027E7,5.905E8,-3.689E15,-3.614E16,-3.541E17,4.515E23,3.261E17,3.195E18,4.247E26,-1.648E3,6.15E7,4.785E5,-3.783E15,-2.943E13,-2.289E11,4.653E23,2.666E14,2.074E12,2.191E17
2.252E1,1.944E-1,3.858E-3,1.591E2,2.146E-3,7.185E-2,4.083E-2,4.431E1,1.678E1,5.129E2,9.542E2,3.62E1,3.349E0,3.459E0,2.699E0,2.415E0,2.11E0,2.037E0,2.075E0,1.977E0,1.937E0,2.262E0,1.945E0,1.721E0,1.773E-1,2.138E-1,1.315E-1,1.271E-1,9.8E-2,8.735E-2,8.694E-2,8.184E-2,7.591E-2,0E0,2.517E-1,1.492E1,8.034E2,9.561E4,1.076E7,NaN,NaN,2.821E0,1.936E0,4.91E3,8.992E4,6.013E11,8.451E12,1.079E14,1.104E20,7.612E13,9.723E14,1.942E23,1.304E2,4.911E3,6.437E2,6.044E11,3.727E10,6.156E8,1.116E20,3.343E11,5.551E9,8.829E14,3.329E1,2.702E-1,5.07E-3,1.583E3,5.869E-3,2.578E-1,5.333E-1,9.193E1,2.093E2,1.894E3,1.979E3,-8.722E1,-3.968E0,1.795E0,1.821E0,1.239E0,7.659E-1,6.761E-1,1.177E0,7.536E-1,9.043E-1,3.841E-1,-8.518E-2,2.778E-2,-7.894E-1,-3.809E-2,-1.998E-1,-1.085E-3,-1.776E-1,1.577E-2,-9.659E-2,2.527E-2,-8.591E-2,0E0,9.327E-1,8.192E1,5.147E3,2.342E5,6.074E7,NaN,NaN,-3.842E0,9.345E0,6.123E7,6E8,-3.749E15,-3.674E16,-3.6E17,4.59E23,3.315E17,3.249E18,4.32E26,-8.075E2,6.153E7,4.782E5,-3.786E15,-2.942E13,-2.287E11,4.659E23,2.665E14,2.071E12,2.187E17
3.382E1,2.178E-1,2.839E-4,2.339E2,6.758E-4,2.556E-2,5.648E-2,6.789E1,4.41E1,1.828E1,1.462E3,6.797E1,9.577E0,5.969E0,4.974E0,3.446E0,3.343E0,2.487E0,2.228E0,2.273E0,1.764E0,1.783E0,1.798E0,1.634E0,2.948E-1,3.635E-1,2.634E-1,1.922E-1,2.252E-1,1.703E-1,1.606E-1,1.346E-1,1.387E-1,0E0,5.017E-2,3.335E1,1.604E3,1.446E5,2.063E7,NaN,NaN,6.911E0,3.852E-1,3.626E6,3.554E7,2.223E14,2.179E15,2.136E16,2.726E22,1.966E16,1.927E17,2.568E25,6.443E2,3.663E4,7.926E2,4.513E12,6.633E10,7.584E8,8.34E20,5.959E11,6.831E9,1.088E15,2.375E1,1.452E-1,9.877E-5,1.579E3,5.91E-4,2.334E-2,6.238E-1,5.654E1,1.506E2,1.614E1,1.218E3,-1.713E2,6.413E0,4.704E0,-3.91E-1,-2.516E0,-3.075E0,-1.44E0,-6.375E-1,9.055E-2,1.618E-1,-6.073E-1,3.697E-1,6.858E-1,-8.566E-1,3.875E-1,-4.49E-2,1.049E-1,-8.028E-3,1.313E-1,-5.077E-2,7.13E-2,-1.564E-2,0E0,5.055E-2,4.984E1,2.966E3,2.161E5,4.584E7,NaN,NaN,-6.157E0,5.057E-1,6.108E7,5.988E8,-3.744E15,-3.67E16,-3.598E17,4.59E23,3.312E17,3.246E18,4.323E26,-1.673E3,6.16E7,4.785E5,-3.795E15,-2.947E13,-2.289E11,4.675E23,2.67E14,2.074E12,2.191E17
3.735E1,2.145E-1,1.311E-3,2.661E2,1.402E-3,5.233E-2,6.162E-2,7.254E1,4.329E1,4.585E1,1.562E3,5.575E1,1.116E1,7.393E0,5.405E0,4.598E0,3.815E0,2.872E0,2.893E0,2.377E0,2.265E0,2.234E0,2.013E0,2.08E0,3.24E-1,3.586E-1,2.943E-1,2.267E-1,2.131E-1,1.658E-1,1.685E-1,1.456E-1,1.453E-1,0E0,9.894E-2,3.487E1,1.544E3,1.337E5,1.902E7,NaN,NaN,5.347E0,6.646E-1,2.391E6,2.344E7,1.468E14,1.439E15,1.411E16,1.803E22,1.299E16,1.273E17,1.699E25,4.816E2,1.881E4,1.081E2,2.321E12,1.421E10,1.038E8,4.297E20,1.322E11,9.584E8,1.495E14,2.673E1,1.547E-1,5.927E-4,1.62E3,1.496E-3,5.888E-2,5.81E-1,5.862E1,1.684E2,9.799E1,1.262E3,-1.497E2,1.027E1,1.722E0,1.918E0,-1.96E0,-4.807E-1,-7.58E-1,-4.911E-1,-6.708E-1,-6.406E-1,-3.795E-1,-1.457E-2,7.773E-1,-8.432E-1,4.986E-1,-7.974E-2,1.454E-1,-1.151E-1,1.158E-1,-9.103E-3,1.161E-1,-3.476E-2,0E0,1.196E-1,4.672E1,2.341E3,1.583E5,3.298E7,NaN,NaN,-5.093E0,1.196E0,6.13E7,6.01E8,-3.763E15,-3.69E16,-3.617E17,4.621E23,3.329E17,3.264E18,4.354E26,-1.4E3,6.17E7,4.801E5,-3.807E15,-2.962E13,-2.305E11,4.697E23,2.683E14,2.088E12,2.214E17
